,time,m_dot,delta_t,m_air,m_air_leakage,pwr,energy_in,energy_out,work_per_kg,total_work_per_kg,water_per_kg,fuel_per_kg,m_water,m_fuel,p_store,T_store,m_store,p0,p1,p2,p3,T0,T1,T2,T3,dp_pipe_f,dp_pipe_g,dp_well,error_msg,dT_pipe_ocean,dT_pipe_sub,dT_pipe
89,9.174070813649353,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245843.30054757636,25341.388791476893,0.0,-419.0865776747315,-428.02808435694817,0.0,0.0,0.0,0.0,16.717999001518322,316.02152033,113575389.58885168,0.101325,15.581694182231683,16.853974769468735,16.68772373183834,290.0,290.0,290.0,316.02152033,1.2982001428771586,-2.5704807301142094,0.16625103763039561,,0.0,0.0,0.0
90,9.277150249757772,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245919.04128771042,25349.196104260347,0.0,-419.2156921452199,-428.15995357541027,0.0,0.0,0.0,0.0,16.7482742711983,316.02152033,113781067.64568725,0.101325,15.605885915822252,16.883780809184756,16.717999001518322,290.0,290.0,290.0,316.02152033,1.2963280429698252,-2.5742229363323292,0.16578180766643413,,0.0,0.0,0.0
91,9.380229685866192,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,245994.69050310913,25356.99398272569,0.0,-419.3446505944216,-428.29166344376176,0.0,0.0,0.0,0.0,16.77854954087828,316.02152033,113986745.70252283,0.101325,15.63008590762282,16.913589335851043,16.7482742711983,290.0,290.0,290.0,316.02152033,1.2944614983360274,-2.577964926564248,0.16531506465274148,,0.0,0.0,0.0
92,9.483309121974612,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,246070.2483460845,25364.78244257316,0.0,-419.4734532819811,-428.42321422718703,0.0,0.0,0.0,0.0,16.80882481055826,316.02152033,114192423.7593584,0.101325,15.65429412847271,16.94340033229405,16.77854954087828,290.0,290.0,290.0,316.02152033,1.2926004885496591,-2.5817066923710006,0.16485079141576975,,0.0,0.0,0.0
93,9.586388558083032,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,246145.714969097,25372.561499518295,0.0,-419.6021004677964,-428.5546061911291,0.0,0.0,0.0,0.0,16.839100080238243,316.02152033,114398101.81619398,0.101325,15.67851054939422,16.973213781485278,16.80882481055826,290.0,290.0,290.0,316.02152033,1.2907449932618678,-2.5854482253529247,0.16438897092701765,,0.0,0.0,0.0
94,9.689467994191451,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,246221.09052474872,25380.331169291232,0.0,-419.73059241200656,-428.6858396012773,0.0,0.0,0.0,0.0,16.869375349918226,316.02152033,114603779.87302956,0.101325,15.702735141591289,17.00302966653983,16.839100080238243,290.0,290.0,290.0,316.02152033,1.2888949922009107,-2.5891895171494514,0.16392958630158816,,0.0,0.0,0.0
95,9.792547430299871,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,246296.37516577562,25388.091467635913,0.0,-419.8589293749792,-428.81691472355425,0.0,0.0,0.0,0.0,16.899650619598205,316.02152033,114809457.92986514,0.101325,15.72696787644809,17.032847970715007,16.869375349918226,290.0,290.0,290.0,316.02152033,1.2870504651719892,-2.5929305594389076,0.1634726207967816,,0.0,0.0,0.0
96,9.895626866408291,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,246371.56904504113,25395.842410309408,0.0,-419.9871116172989,-428.94783182410447,0.0,0.0,0.0,0.0,16.929925889278188,316.02152033,115015135.98670071,0.101325,15.751208725527672,17.062668677408883,16.899650619598205,290.0,290.0,290.0,316.02152033,1.285211392057095,-2.5966713439383073,0.16301805781067813,,0.0,0.0,0.0
97,9.99870630251671,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,246446.67231552876,25403.584013081167,0.0,-420.1151393997552,-429.0785911692815,0.0,0.0,0.0,0.0,16.96020115895817,316.02152033,115220814.04353629,0.101325,15.775457660570641,17.09249177015894,16.929925889278188,290.0,290.0,290.0,316.02152033,1.2833777528148478,-2.6004118624031465,0.1625658808807522,,0.0,0.0,0.0
98,10.10178573862513,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,246521.6851303355,25411.316291732353,0.0,-420.2430129833309,-429.20919302563647,0.0,0.0,0.0,0.0,16.99047642863815,316.02152033,115426492.10037187,0.101325,15.799714653493796,17.122317232640683,16.96020115895817,290.0,290.0,290.0,316.02152033,1.2815495274803295,-2.6041521066272164,0.1621160736825118,,0.0,0.0,0.0
99,10.20486517473355,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,246596.60764266487,25419.03926205509,0.0,-420.37073262919057,-429.339637659906,0.0,0.0,0.0,0.0,17.02075169831813,316.02152033,115632170.15720744,0.101325,15.82397967638881,17.152145048666288,16.99047642863815,290.0,290.0,290.0,316.02152033,1.2797266961649167,-2.6078920684423963,0.16166862002813787,,0.0,0.0,0.0
100,10.30794461084197,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,246671.4400058205,25426.752939851835,0.0,-420.4982985986693,-429.46992533900107,0.0,0.0,0.0,0.0,17.051026967998116,316.02152033,115837848.21404302,0.101325,15.84825270152092,17.18197520218326,17.02075169831813,290.0,290.0,290.0,316.02152033,1.277909239056114,-2.6116317397184536,0.16122350386513062,,0.0,0.0,0.0
101,10.407416266686594,-574.3625466,0.0994716558446249,-205678.05683557512,0.0,246964.7818582958,0.0,24565.995786751264,439.15459067998114,429.98065128067634,0.0,0.0,0.0,0.0,17.02075169831813,316.02152033,115632170.15720744,0.101325,12.842231802884868,16.845587731974785,17.051026967998116,316.02152033,316.02152033,316.02152033,316.02152033,1.1849370565383002,2.818418872551617,0.2054392360233308,,0.0,0.0,0.0
102,10.506887922531218,-574.3625466,0.0994716558446249,-205678.05683557512,0.0,247528.91210823035,0.0,24622.110756824295,440.15773123765933,430.9628362321046,0.0,0.0,0.0,0.0,16.99047642863815,316.02152033,115426492.10037187,0.101325,12.985064662458734,16.815899731506583,17.02075169831813,316.02152033,316.02152033,316.02152033,316.02152033,1.3438112842194814,2.4870237848283683,0.20485196681154605,,0.0,0.0,0.0
103,10.606359578375843,-574.3625466,0.0994716558446249,-205678.05683557512,0.0,247414.90090457044,0.0,24610.769873611407,439.95499567714967,430.76433581745397,0.0,0.0,0.0,0.0,16.96020115895817,316.02152033,115220814.04353629,0.101325,12.956070501260577,16.78503719261482,16.99047642863815,316.02152033,316.02152033,316.02152033,316.02152033,1.34597991572402,2.482986775630224,0.2054392360233308,,0.0,0.0,0.0
104,10.705831234220467,-574.3625466,0.0994716558446249,-205678.05683557512,0.0,247300.88777262627,0.0,24599.428798588888,439.7522566877506,430.5658320455435,0.0,0.0,0.0,0.0,16.929925889278188,316.02152033,115015135.98670071,0.101325,12.927140591961528,16.754171575291902,16.96020115895817,316.02152033,316.02152033,316.02152033,316.02152033,1.3482429227539974,2.4787880605763775,0.20602958366626822,,0.0,0.0,0.0
105,10.805302890065091,-574.3625466,0.0994716558446249,-205678.05683557512,0.0,247186.58094871006,0.0,24588.0585095396,439.54899545312793,430.3668169381121,0.0,0.0,0.0,0.0,16.899650619598205,316.02152033,114809457.92986514,0.101325,12.898201008657846,16.72330285809104,16.929925889278188,316.02152033,316.02152033,316.02152033,316.02152033,1.3505149498625189,2.4745868995706735,0.2066230311871493,,0.0,0.0,0.0
106,10.904774545909715,-574.3625466,0.0994716558446249,-205678.05683557512,0.0,247071.97873443202,0.0,24576.658837521903,439.3452089531922,430.16728753816,0.0,0.0,0.0,0.0,16.869375349918226,316.02152033,114603779.87302956,0.101325,12.869251677376004,16.692431019379438,16.899650619598205,316.02152033,316.02152033,316.02152033,316.02152033,1.3527960503572787,2.470383291646154,0.2072196002187674,,0.0,0.0,0.0
107,11.00424620175434,-574.3625466,0.0994716558446249,-205678.05683557512,0.0,246957.0794162101,0.0,24565.229612082952,439.14089414083924,429.96724086223713,0.0,0.0,0.0,0.0,16.839100080238243,316.02152033,114398101.81619398,0.101325,12.84029252354113,16.66155603733641,16.869375349918226,316.02152033,316.02152033,316.02152033,316.02152033,1.3550862779759858,2.466177235819294,0.2078193125818153,,0.0,0.0,0.0
108,11.103717857598964,-574.3625466,0.0994716558446249,-205678.05683557512,0.0,246841.88126508883,0.0,24553.77066124068,438.9360479416278,429.7666739001272,0.0,0.0,0.0,0.0,16.80882481055826,316.02152033,114192423.7593584,0.101325,12.811323471970837,16.630677889951397,16.839100080238243,316.02152033,316.02152033,316.02152033,316.02152033,1.3573856868908452,2.4619687310897143,0.2084221902868464,,0.0,0.0,0.0
109,11.203189513443588,-574.3625466,0.0994716558446249,-205678.05683557512,0.0,246726.38253655468,0.0,24542.28181146544,438.73066725345114,429.56558361452653,0.0,0.0,0.0,0.0,16.77854954087828,316.02152033,113986745.70252283,0.101325,12.782344446869025,16.599796555022,16.80882481055826,316.02152033,316.02152033,316.02152033,316.02152033,1.3596943317130985,2.457757776439874,0.2090282555362606,,0.0,0.0,0.0
